BatchId,Date,Region,Channel,Product,Revenue,Orders,Returns
BATCH-000097,2025-01-30,East,Retail,Beverages,3168,119,6
BATCH-000275,2025-01-30,East,Retail,Beverages,5011,190,6
BATCH-000382,2025-01-30,East,Partner,Personal Care,9517,178,7
BATCH-000393,2025-01-30,East,Retail,Home,12412,137,4
BATCH-000747,2025-01-30,East,Partner,Personal Care,9854,199,3
BATCH-000999,2025-01-30,East,Retail,Home,13982,184,6
BATCH-001068,2025-01-30,West,Retail,Personal Care,9408,184,3
BATCH-001302,2025-01-30,North,Web,Home,8241,98,5
BATCH-001889,2025-01-30,East,Mobile,Beverages,837,30,1
BATCH-002053,2025-01-30,East,Web,Pet Care,5841,83,3
BATCH-002979,2025-01-30,North,Retail,Beverages,3947,145,4
BATCH-003263,2025-01-30,South,Retail,Home,13583,145,4
BATCH-003690,2025-01-30,North,Partner,Beverages,5576,175,8
BATCH-003698,2025-01-30,West,Mobile,Home,7154,75,2
BATCH-004311,2025-01-30,East,Retail,Pet Care,6746,97,1
BATCH-004424,2025-01-30,North,Mobile,Personal Care,3857,90,5
BATCH-004721,2025-01-30,West,Retail,Personal Care,4256,83,2
BATCH-001015,2025-01-31,East,Partner,Pet Care,12011,176,3
BATCH-001165,2025-01-31,West,Partner,Beverages,819,31,2
BATCH-001226,2025-01-31,West,Partner,Personal Care,6240,134,5
BATCH-001405,2025-01-31,South,Retail,Pet Care,6180,116,5
BATCH-001438,2025-01-31,South,Retail,Home,6197,65,3
BATCH-001531,2025-01-31,West,Web,Grocery,1845,38,2
BATCH-002731,2025-01-31,West,Web,Grocery,3059,71,3
BATCH-002794,2025-01-31,West,Partner,Personal Care,9846,167,8
BATCH-003528,2025-01-31,West,Retail,Personal Care,2344,49,1
BATCH-003574,2025-01-31,North,Retail,Pet Care,8379,138,4
BATCH-004469,2025-01-31,East,Web,Home,1423,20,1
BATCH-001473,2025-02-01,East,Partner,Home,11250,113,5
BATCH-001779,2025-02-01,North,Retail,Home,2639,32,1
BATCH-001920,2025-02-01,West,Mobile,Grocery,3047,83,2
BATCH-002476,2025-02-01,South,Partner,Home,8734,120,2
BATCH-002515,2025-02-01,West,Mobile,Grocery,7840,197,6
BATCH-002788,2025-02-01,West,Mobile,Pet Care,2514,40,3
BATCH-003352,2025-02-01,West,Partner,Home,18942,194,9
BATCH-003785,2025-02-01,South,Partner,Beverages,1482,45,1
BATCH-004544,2025-02-01,South,Retail,Pet Care,4541,65,3
BATCH-000267,2025-02-02,West,Retail,Grocery,3810,76,2
BATCH-000867,2025-02-02,West,Partner,Grocery,2018,45,2
BATCH-000961,2025-02-02,South,Mobile,Beverages,5377,179,11
BATCH-001179,2025-02-02,West,Mobile,Home,13469,135,5
BATCH-002443,2025-02-02,South,Web,Personal Care,7606,164,4
BATCH-002866,2025-02-02,North,Mobile,Home,14610,198,10
BATCH-002997,2025-02-02,East,Mobile,Personal Care,10095,177,8
BATCH-003667,2025-02-02,South,Retail,Personal Care,9803,193,8
BATCH-003817,2025-02-02,North,Retail,Personal Care,9219,180,7
BATCH-003821,2025-02-02,South,Mobile,Grocery,3250,85,5
BATCH-004786,2025-02-02,North,Mobile,Home,10756,141,3
BATCH-004807,2025-02-02,East,Mobile,Home,12126,147,8
BATCH-001447,2025-02-03,West,Retail,Home,8955,119,3
BATCH-001877,2025-02-03,North,Mobile,Home,7895,79,3
BATCH-001915,2025-02-03,West,Web,Home,5553,75,4
BATCH-002047,2025-02-03,North,Mobile,Pet Care,5631,106,6
BATCH-002074,2025-02-03,East,Web,Personal Care,7331,145,6
BATCH-002091,2025-02-03,East,Retail,Home,11703,144,8
BATCH-002311,2025-02-03,North,Partner,Grocery,2633,58,1
BATCH-002442,2025-02-03,East,Partner,Home,12663,165,8
BATCH-002545,2025-02-03,North,Mobile,Pet Care,10093,192,7
BATCH-002963,2025-02-03,West,Partner,Grocery,4556,91,1
BATCH-003354,2025-02-03,North,Mobile,Home,8418,96,6
BATCH-003445,2025-02-03,South,Mobile,Pet Care,6094,99,4
BATCH-003697,2025-02-03,East,Web,Personal Care,3380,58,4
BATCH-003714,2025-02-03,West,Partner,Pet Care,2429,42,2
BATCH-003931,2025-02-03,West,Web,Pet Care,2677,42,1
BATCH-004747,2025-02-03,North,Web,Personal Care,4311,83,3
BATCH-000102,2025-02-04,West,Partner,Grocery,7093,137,7
BATCH-000297,2025-02-04,East,Retail,Personal Care,6933,113,3
BATCH-000303,2025-02-04,East,Web,Personal Care,10037,190,10
BATCH-000779,2025-02-04,West,Partner,Grocery,958,24,1
BATCH-000810,2025-02-04,West,Web,Beverages,2472,89,4
BATCH-000917,2025-02-04,North,Web,Beverages,4904,151,4
BATCH-000962,2025-02-04,West,Partner,Home,3123,42,1
BATCH-000998,2025-02-04,South,Partner,Pet Care,13332,181,8
BATCH-001775,2025-02-04,East,Partner,Home,7174,85,3
BATCH-002235,2025-02-04,East,Web,Beverages,5636,199,8
BATCH-002399,2025-02-04,East,Partner,Beverages,1179,38,1
BATCH-002409,2025-02-04,South,Retail,Personal Care,7625,159,7
BATCH-003554,2025-02-04,East,Partner,Grocery,1140,28,1
BATCH-004036,2025-02-04,South,Retail,Home,17489,173,8
BATCH-004393,2025-02-04,North,Retail,Grocery,6698,135,2
BATCH-004715,2025-02-04,East,Partner,Beverages,2709,107,6
BATCH-004952,2025-02-04,East,Web,Beverages,713,27,1
BATCH-000217,2025-02-05,West,Partner,Pet Care,6706,125,3
BATCH-001252,2025-02-05,South,Web,Pet Care,12393,178,5
BATCH-001694,2025-02-05,North,Mobile,Personal Care,6079,106,3
BATCH-001919,2025-02-05,North,Mobile,Pet Care,2719,48,2
BATCH-002816,2025-02-05,West,Partner,Personal Care,4694,108,6
BATCH-002834,2025-02-05,South,Partner,Beverages,2785,117,4
BATCH-003508,2025-02-05,North,Web,Grocery,5921,138,7
BATCH-004487,2025-02-05,East,Partner,Beverages,2759,89,2
BATCH-000260,2025-02-06,South,Web,Home,13108,173,6
BATCH-001110,2025-02-06,North,Web,Personal Care,9105,161,3
BATCH-001121,2025-02-06,North,Partner,Beverages,3292,132,3
BATCH-001279,2025-02-06,South,Partner,Pet Care,6914,100,5
BATCH-001708,2025-02-06,West,Partner,Home,10888,123,6
BATCH-002384,2025-02-06,East,Web,Pet Care,12417,177,7
BATCH-002431,2025-02-06,South,Web,Home,15294,163,5
BATCH-002779,2025-02-06,South,Retail,Beverages,1366,56,2
BATCH-003848,2025-02-06,East,Mobile,Personal Care,8784,178,4
BATCH-004091,2025-02-06,East,Mobile,Personal Care,6457,128,4
BATCH-004659,2025-02-06,South,Mobile,Grocery,4490,104,5
BATCH-004833,2025-02-06,South,Partner,Personal Care,1186,20,0
BATCH-004970,2025-02-06,East,Partner,Personal Care,2065,36,1
BATCH-001094,2025-02-07,West,Partner,Personal Care,5655,113,6
BATCH-001300,2025-02-07,West,Mobile,Pet Care,1420,25,1
BATCH-001412,2025-02-07,West,Web,Personal Care,2015,34,1
BATCH-002000,2025-02-07,West,Retail,Personal Care,3755,73,3
BATCH-002041,2025-02-07,South,Mobile,Home,5421,61,1
BATCH-002858,2025-02-07,East,Partner,Home,18328,189,7
BATCH-003607,2025-02-07,West,Partner,Personal Care,5086,92,5
BATCH-003781,2025-02-07,North,Partner,Beverages,3143,122,3
BATCH-003996,2025-02-07,West,Retail,Beverages,3370,127,5
BATCH-004013,2025-02-07,South,Retail,Pet Care,8208,112,6
BATCH-004449,2025-02-07,South,Partner,Beverages,4431,160,4
BATCH-004506,2025-02-07,North,Partner,Home,12788,132,7
BATCH-004573,2025-02-07,North,Mobile,Pet Care,9034,159,7
BATCH-004598,2025-02-07,North,Mobile,Beverages,5205,191,12
BATCH-004599,2025-02-07,North,Web,Pet Care,5327,93,5
BATCH-000233,2025-02-08,East,Web,Home,6926,72,4
BATCH-000502,2025-02-08,South,Retail,Grocery,6722,157,5
BATCH-001574,2025-02-08,North,Partner,Home,13123,132,2
BATCH-002325,2025-02-08,South,Web,Pet Care,9563,164,11
BATCH-003040,2025-02-08,North,Mobile,Beverages,5566,190,9
BATCH-003042,2025-02-08,North,Retail,Beverages,5114,183,7
BATCH-003255,2025-02-08,East,Web,Pet Care,9412,167,6
BATCH-003705,2025-02-08,South,Retail,Home,4491,55,3
BATCH-003766,2025-02-08,North,Web,Home,16305,161,4
BATCH-004272,2025-02-08,West,Web,Home,11561,136,5
BATCH-000039,2025-02-09,West,Mobile,Pet Care,3091,45,3
BATCH-000386,2025-02-09,West,Mobile,Pet Care,4301,59,2
BATCH-000418,2025-02-09,West,Web,Grocery,6603,164,11
BATCH-000469,2025-02-09,East,Partner,Home,4962,67,3
BATCH-000834,2025-02-09,South,Retail,Beverages,3871,150,5
BATCH-001953,2025-02-09,North,Web,Home,3521,45,1
BATCH-002738,2025-02-09,West,Retail,Grocery,3367,87,2
BATCH-003177,2025-02-09,South,Partner,Beverages,2190,85,2
BATCH-004135,2025-02-09,East,Web,Beverages,4667,195,6
BATCH-000886,2025-02-10,East,Web,Pet Care,1439,25,1
BATCH-000986,2025-02-10,East,Mobile,Personal Care,919,21,1
BATCH-001028,2025-02-10,West,Partner,Beverages,3207,134,5
BATCH-001209,2025-02-10,East,Mobile,Personal Care,7116,152,4
BATCH-001343,2025-02-10,South,Partner,Personal Care,4215,95,2
BATCH-001388,2025-02-10,West,Web,Grocery,2681,72,3
BATCH-001457,2025-02-10,North,Mobile,Home,1855,20,1
BATCH-001684,2025-02-10,East,Mobile,Beverages,3340,138,7
BATCH-002131,2025-02-10,North,Web,Personal Care,9394,161,7
BATCH-002168,2025-02-10,South,Mobile,Home,13220,177,8
BATCH-002687,2025-02-10,West,Partner,Grocery,3972,91,1
BATCH-002767,2025-02-10,West,Partner,Grocery,7844,196,4
BATCH-003031,2025-02-10,West,Retail,Personal Care,2934,59,3
BATCH-004596,2025-02-10,North,Partner,Beverages,1709,71,3
BATCH-004643,2025-02-10,West,Partner,Beverages,702,27,2
BATCH-004718,2025-02-10,South,Retail,Pet Care,4571,87,4
BATCH-000001,2025-02-11,South,Web,Pet Care,8815,142,8
BATCH-000107,2025-02-11,West,Partner,Beverages,1060,43,1
BATCH-000889,2025-02-11,South,Web,Grocery,1493,34,1
BATCH-000894,2025-02-11,North,Web,Pet Care,2031,28,1
BATCH-000996,2025-02-11,East,Retail,Grocery,795,22,0
BATCH-002018,2025-02-11,South,Partner,Beverages,1574,57,3
BATCH-002292,2025-02-11,South,Partner,Home,19865,199,5
BATCH-002656,2025-02-11,North,Partner,Pet Care,2437,35,1
BATCH-003075,2025-02-11,South,Retail,Home,2626,36,1
BATCH-004225,2025-02-11,South,Mobile,Grocery,3087,71,5
BATCH-004603,2025-02-11,East,Web,Grocery,6528,173,5
BATCH-004941,2025-02-11,North,Retail,Pet Care,6159,106,5
BATCH-000274,2025-02-12,South,Mobile,Home,7302,74,4
BATCH-001805,2025-02-12,North,Partner,Beverages,2245,91,4
BATCH-002378,2025-02-12,North,Mobile,Home,2534,28,2
BATCH-002571,2025-02-12,North,Web,Pet Care,7584,122,5
BATCH-002673,2025-02-12,East,Web,Beverages,5666,191,12
BATCH-003212,2025-02-12,South,Retail,Personal Care,9032,162,4
BATCH-003537,2025-02-12,West,Web,Home,8523,92,5
BATCH-004302,2025-02-12,East,Partner,Grocery,1985,39,2
BATCH-004502,2025-02-12,East,Retail,Beverages,3570,121,6
BATCH-000374,2025-02-13,North,Mobile,Pet Care,4970,80,4
BATCH-001389,2025-02-13,West,Mobile,Beverages,1215,39,3
BATCH-001507,2025-02-13,West,Web,Beverages,3822,137,3
BATCH-001692,2025-02-13,South,Partner,Home,14284,159,6
BATCH-001911,2025-02-13,East,Retail,Home,14991,193,4
BATCH-002266,2025-02-13,South,Retail,Grocery,3275,81,4
BATCH-003147,2025-02-13,West,Web,Pet Care,6771,128,6
BATCH-003245,2025-02-13,South,Web,Pet Care,10953,187,5
BATCH-003403,2025-02-13,West,Web,Home,6303,82,5
BATCH-003514,2025-02-13,East,Partner,Pet Care,10947,152,4
BATCH-003628,2025-02-13,West,Partner,Beverages,3311,131,3
BATCH-004112,2025-02-13,South,Retail,Grocery,2811,70,4
BATCH-004597,2025-02-13,East,Retail,Beverages,1882,74,3
BATCH-000055,2025-02-14,East,Partner,Grocery,2799,73,4
BATCH-000314,2025-02-14,North,Web,Beverages,4579,188,11
BATCH-000326,2025-02-14,South,Retail,Grocery,890,21,1
BATCH-000880,2025-02-14,North,Retail,Personal Care,6811,128,7
BATCH-000983,2025-02-14,North,Partner,Grocery,7145,183,10
BATCH-001014,2025-02-14,South,Partner,Beverages,1167,38,1
BATCH-001812,2025-02-14,North,Partner,Pet Care,9513,137,5
BATCH-002438,2025-02-14,West,Web,Pet Care,11415,200,6
BATCH-002464,2025-02-14,East,Retail,Personal Care,11268,193,10
BATCH-002892,2025-02-14,East,Mobile,Grocery,1194,28,1
BATCH-003428,2025-02-14,West,Partner,Grocery,6838,183,6
BATCH-003459,2025-02-14,East,Web,Pet Care,5535,102,6
BATCH-003523,2025-02-14,South,Retail,Grocery,1027,24,0
BATCH-003835,2025-02-14,East,Partner,Pet Care,9199,163,3
BATCH-003892,2025-02-14,West,Web,Beverages,4932,157,9
BATCH-004074,2025-02-14,South,Partner,Home,3948,54,2
BATCH-004249,2025-02-14,South,Retail,Pet Care,11815,167,8
BATCH-004462,2025-02-14,South,Web,Grocery,1160,31,2
BATCH-004901,2025-02-14,West,Mobile,Beverages,4216,141,4
BATCH-000005,2025-02-15,North,Web,Beverages,841,30,2
BATCH-000330,2025-02-15,North,Web,Home,4101,46,2
BATCH-000511,2025-02-15,North,Mobile,Pet Care,12111,189,4
BATCH-000698,2025-02-15,West,Retail,Pet Care,9295,175,6
BATCH-000754,2025-02-15,North,Web,Personal Care,3908,91,4
BATCH-000835,2025-02-15,West,Mobile,Beverages,2721,83,3
BATCH-000857,2025-02-15,North,Web,Personal Care,3859,80,3
BATCH-000872,2025-02-15,South,Mobile,Grocery,7052,164,7
BATCH-001075,2025-02-15,East,Mobile,Personal Care,8124,152,4
BATCH-001368,2025-02-15,West,Partner,Grocery,1241,28,1
BATCH-001432,2025-02-15,East,Mobile,Pet Care,8282,122,6
BATCH-001817,2025-02-15,East,Web,Personal Care,7832,181,8
BATCH-001848,2025-02-15,North,Web,Pet Care,9821,147,8
BATCH-002116,2025-02-15,East,Mobile,Pet Care,12181,172,6
BATCH-002193,2025-02-15,South,Partner,Beverages,1842,76,1
BATCH-002223,2025-02-15,East,Mobile,Home,9604,121,8
BATCH-002708,2025-02-15,East,Mobile,Grocery,4600,90,4
BATCH-002831,2025-02-15,East,Partner,Pet Care,7288,131,5
BATCH-003027,2025-02-15,North,Retail,Pet Care,5120,78,1
BATCH-003036,2025-02-15,East,Retail,Personal Care,1894,32,1
BATCH-003107,2025-02-15,South,Partner,Personal Care,7029,133,7
BATCH-003645,2025-02-15,South,Partner,Home,11135,116,5
BATCH-004067,2025-02-15,North,Mobile,Grocery,8698,188,12
BATCH-004644,2025-02-15,East,Retail,Grocery,745,20,1
BATCH-000099,2025-02-16,North,Web,Beverages,650,21,1
BATCH-000208,2025-02-16,South,Partner,Grocery,7367,194,10
BATCH-001233,2025-02-16,South,Mobile,Beverages,3765,119,4
BATCH-001491,2025-02-16,North,Partner,Beverages,3506,150,7
BATCH-001735,2025-02-16,South,Web,Grocery,4740,94,6
BATCH-003135,2025-02-16,East,Web,Grocery,3333,66,3
BATCH-003656,2025-02-16,South,Retail,Grocery,1320,31,2
BATCH-003669,2025-02-16,West,Partner,Beverages,3865,126,5
BATCH-003708,2025-02-16,South,Partner,Home,12125,136,7
BATCH-003780,2025-02-16,South,Partner,Pet Care,3735,67,2
BATCH-003902,2025-02-16,West,Mobile,Pet Care,6367,112,4
BATCH-004886,2025-02-16,East,Partner,Home,13534,161,5
BATCH-000177,2025-02-17,East,Web,Grocery,7710,180,11
BATCH-000207,2025-02-17,South,Mobile,Grocery,7595,154,10
BATCH-000572,2025-02-17,West,Mobile,Home,13481,180,10
BATCH-000726,2025-02-17,East,Web,Pet Care,10545,161,4
BATCH-001393,2025-02-17,South,Partner,Personal Care,5154,87,4
BATCH-001553,2025-02-17,West,Retail,Beverages,5379,167,9
BATCH-001673,2025-02-17,East,Partner,Beverages,2817,97,5
BATCH-002146,2025-02-17,East,Partner,Personal Care,3044,67,2
BATCH-002304,2025-02-17,West,Web,Home,11009,153,8
BATCH-003315,2025-02-17,West,Web,Pet Care,4686,67,3
BATCH-003937,2025-02-17,West,Mobile,Pet Care,4306,69,2
BATCH-004184,2025-02-17,North,Retail,Grocery,1444,39,1
BATCH-004431,2025-02-17,West,Web,Home,2565,30,1
BATCH-004764,2025-02-17,East,Web,Pet Care,4572,72,4
BATCH-000032,2025-02-18,East,Partner,Home,4271,43,1
BATCH-000105,2025-02-18,East,Partner,Personal Care,1905,42,2
BATCH-001074,2025-02-18,East,Mobile,Personal Care,6194,131,6
BATCH-001237,2025-02-18,East,Retail,Beverages,2515,104,3
BATCH-001336,2025-02-18,South,Retail,Pet Care,10207,156,2
BATCH-001635,2025-02-18,North,Mobile,Beverages,884,30,2
BATCH-003517,2025-02-18,South,Partner,Grocery,8471,169,10
BATCH-003650,2025-02-18,East,Retail,Beverages,1803,63,2
BATCH-003932,2025-02-18,North,Web,Pet Care,9215,168,5
BATCH-003955,2025-02-18,North,Retail,Beverages,1451,54,2
BATCH-003958,2025-02-18,North,Partner,Home,13182,160,6
BATCH-004862,2025-02-18,North,Mobile,Grocery,2995,66,3
BATCH-000127,2025-02-19,West,Mobile,Pet Care,4722,80,2
BATCH-000509,2025-02-19,North,Partner,Pet Care,5890,112,4
BATCH-000537,2025-02-19,East,Mobile,Personal Care,5678,121,7
BATCH-000935,2025-02-19,East,Partner,Beverages,1782,74,3
BATCH-000997,2025-02-19,West,Partner,Beverages,1796,75,3
BATCH-001111,2025-02-19,West,Partner,Personal Care,8214,149,7
BATCH-001515,2025-02-19,East,Mobile,Pet Care,8271,153,7
BATCH-001652,2025-02-19,West,Web,Pet Care,7606,106,5
BATCH-002010,2025-02-19,South,Retail,Home,6348,77,3
BATCH-002379,2025-02-19,West,Web,Home,7765,89,5
BATCH-002404,2025-02-19,South,Mobile,Home,9412,113,7
BATCH-002413,2025-02-19,West,Retail,Grocery,4160,113,5
BATCH-002495,2025-02-19,South,Partner,Home,13084,166,5
BATCH-002501,2025-02-19,West,Retail,Grocery,5016,121,7
BATCH-002636,2025-02-19,North,Mobile,Grocery,3128,72,4
BATCH-002743,2025-02-19,South,Retail,Beverages,5860,188,10
BATCH-003432,2025-02-19,East,Retail,Beverages,3020,97,5
BATCH-003966,2025-02-19,West,Mobile,Personal Care,10064,193,7
BATCH-004484,2025-02-19,South,Retail,Pet Care,1590,27,0
BATCH-004583,2025-02-19,West,Partner,Grocery,5401,127,2
BATCH-004706,2025-02-19,South,Partner,Home,7138,81,2
BATCH-004860,2025-02-19,South,Partner,Grocery,5304,146,8
BATCH-004921,2025-02-19,North,Web,Pet Care,9625,165,10
BATCH-000044,2025-02-20,North,Web,Personal Care,10030,184,8
BATCH-000936,2025-02-20,South,Retail,Personal Care,8616,192,5
BATCH-001310,2025-02-20,West,Partner,Home,8410,109,6
BATCH-001363,2025-02-20,South,Retail,Pet Care,12495,193,6
BATCH-001414,2025-02-20,South,Web,Home,2648,27,1
BATCH-001954,2025-02-20,East,Web,Grocery,3456,77,5
BATCH-002475,2025-02-20,South,Partner,Home,16448,197,6
BATCH-002782,2025-02-20,East,Mobile,Home,2687,34,1
BATCH-002894,2025-02-20,West,Retail,Home,3266,37,1
BATCH-003313,2025-02-20,North,Web,Personal Care,6326,130,6
BATCH-003334,2025-02-20,East,Mobile,Personal Care,2667,44,3
BATCH-003522,2025-02-20,South,Partner,Pet Care,1522,28,1
BATCH-003729,2025-02-20,West,Partner,Pet Care,4920,70,3
BATCH-003773,2025-02-20,West,Partner,Personal Care,6032,131,5
BATCH-004255,2025-02-20,East,Web,Beverages,1479,50,2
BATCH-004607,2025-02-20,North,Web,Grocery,7017,148,5
BATCH-004661,2025-02-20,West,Retail,Pet Care,5896,112,4
BATCH-000052,2025-02-21,South,Retail,Personal Care,3276,55,2
BATCH-000141,2025-02-21,South,Partner,Personal Care,7343,166,8
BATCH-000167,2025-02-21,North,Retail,Personal Care,1848,34,1
BATCH-000490,2025-02-21,East,Retail,Grocery,5407,144,2
BATCH-000702,2025-02-21,East,Partner,Grocery,6870,185,7
BATCH-001335,2025-02-21,West,Web,Pet Care,10713,158,10
BATCH-001938,2025-02-21,North,Partner,Grocery,5256,136,2
BATCH-002238,2025-02-21,North,Partner,Beverages,697,26,1
BATCH-002348,2025-02-21,South,Partner,Beverages,4332,140,6
BATCH-002500,2025-02-21,North,Partner,Home,1934,22,0
BATCH-002526,2025-02-21,East,Retail,Home,4662,46,2
BATCH-002897,2025-02-21,East,Web,Beverages,4648,180,6
BATCH-003192,2025-02-21,West,Mobile,Personal Care,10458,192,10
BATCH-003339,2025-02-21,North,Web,Home,4419,62,3
BATCH-003400,2025-02-21,North,Mobile,Home,7122,85,4
BATCH-003555,2025-02-21,South,Mobile,Beverages,3058,105,3
BATCH-003778,2025-02-21,South,Mobile,Pet Care,3440,53,1
BATCH-004124,2025-02-21,North,Retail,Home,11505,162,7
BATCH-004657,2025-02-21,South,Web,Grocery,2959,66,1
BATCH-004671,2025-02-21,East,Mobile,Grocery,7134,164,4
BATCH-005000,2025-02-21,North,Mobile,Grocery,915,21,1
BATCH-002181,2025-02-22,West,Partner,Beverages,960,41,2
BATCH-002971,2025-02-22,North,Partner,Grocery,4834,99,4
BATCH-003155,2025-02-22,East,Retail,Personal Care,2365,50,1
BATCH-003162,2025-02-22,East,Web,Pet Care,1822,25,1
BATCH-003488,2025-02-22,West,Mobile,Beverages,4695,175,8
BATCH-003725,2025-02-22,West,Mobile,Pet Care,14162,193,9
BATCH-004366,2025-02-22,South,Web,Personal Care,6872,123,5
BATCH-004677,2025-02-22,West,Retail,Personal Care,6816,155,5
BATCH-004841,2025-02-22,North,Web,Pet Care,2998,41,2
BATCH-000281,2025-02-23,West,Partner,Beverages,3556,133,7
BATCH-001048,2025-02-23,East,Web,Beverages,968,33,1
BATCH-001372,2025-02-23,West,Retail,Grocery,5149,120,7
BATCH-001797,2025-02-23,East,Web,Home,6581,70,3
BATCH-001821,2025-02-23,South,Retail,Personal Care,4606,78,3
BATCH-002140,2025-02-23,East,Web,Pet Care,2330,41,2
BATCH-002259,2025-02-23,West,Partner,Home,2122,23,1
BATCH-003442,2025-02-23,East,Mobile,Personal Care,2725,51,3
BATCH-003863,2025-02-23,South,Partner,Pet Care,11047,155,5
BATCH-004164,2025-02-23,North,Web,Personal Care,10119,173,4
BATCH-004451,2025-02-23,East,Retail,Personal Care,998,22,1
BATCH-004642,2025-02-23,East,Retail,Home,16962,196,3
BATCH-004877,2025-02-23,South,Mobile,Beverages,4259,143,6
BATCH-000015,2025-02-24,East,Web,Personal Care,9491,169,6
BATCH-000550,2025-02-24,West,Partner,Beverages,4208,165,9
BATCH-000758,2025-02-24,West,Retail,Beverages,4764,195,3
BATCH-000902,2025-02-24,North,Mobile,Beverages,4876,178,4
BATCH-001481,2025-02-24,West,Retail,Pet Care,8652,157,4
BATCH-002011,2025-02-24,South,Web,Home,13070,168,9
BATCH-002032,2025-02-24,South,Retail,Pet Care,6007,114,6
BATCH-002125,2025-02-24,South,Retail,Home,8676,122,6
BATCH-002863,2025-02-24,West,Partner,Personal Care,5004,107,2
BATCH-003711,2025-02-24,South,Web,Personal Care,1899,35,2
BATCH-003797,2025-02-24,North,Mobile,Grocery,6622,149,5
BATCH-004719,2025-02-24,South,Mobile,Personal Care,7357,133,6
BATCH-004985,2025-02-24,East,Mobile,Personal Care,5441,99,4
BATCH-000841,2025-02-25,East,Retail,Home,12010,119,5
BATCH-001147,2025-02-25,West,Mobile,Grocery,3281,86,5
BATCH-001286,2025-02-25,South,Mobile,Home,11097,145,7
BATCH-001385,2025-02-25,South,Web,Beverages,2149,74,4
BATCH-001578,2025-02-25,South,Web,Beverages,2649,94,5
BATCH-001936,2025-02-25,South,Retail,Beverages,4427,151,8
BATCH-002165,2025-02-25,South,Web,Beverages,673,21,1
BATCH-002320,2025-02-25,East,Web,Beverages,5163,174,7
BATCH-003312,2025-02-25,East,Retail,Personal Care,2882,57,1
BATCH-003480,2025-02-25,East,Web,Home,7284,101,5
BATCH-003577,2025-02-25,North,Retail,Pet Care,10525,165,7
BATCH-004257,2025-02-25,West,Partner,Grocery,8861,199,9
BATCH-004746,2025-02-25,South,Retail,Grocery,4632,105,5
BATCH-004782,2025-02-25,South,Partner,Pet Care,4069,74,2
BATCH-004817,2025-02-25,West,Web,Grocery,2832,71,2
BATCH-000140,2025-02-26,West,Web,Beverages,3583,154,10
BATCH-000707,2025-02-26,North,Web,Pet Care,4963,94,3
BATCH-000946,2025-02-26,North,Mobile,Beverages,706,27,1
